Area,Year,Domain Code,Domain,Area Code (M49),Element Code,Element,Item Code (CPC),Item,Year Code,Value,Yield_Loss_Percent,Avg_Deaths,Avg_Damage_USD,Total_Events
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2009,6420.4,16.301868098919293,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2009,4363.2,1.7828200972447286,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2009,947.7,1.219512195121944,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2009,623.9,9.82800982800983,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2009,14922.9,9.606939287293532,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2009,14692,0.3682279622684963,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2009,17815.7,-2.0015916546911,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2009,592.6,-21.01286501939964,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2009,18196.7,-0.9374462632504423,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2009,1989.9,14.43498452012383,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2009,685.6,-59.88805970149254,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2009,2524.1,0.7588267673193434,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2009,6680.3,12.178737165919513,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2009,13594,-127.80440392800887,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2009,5864.1,6.096272098385854,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2009,16161.9,1.0911739146399744,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2009,9948.3,2.1173808235352065,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2009,4574.1,4.139072847682119,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2009,412.6,15.311986863710993,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2009,4227.2,14.683028235816497,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2009,8041.6,-2.412062861363701,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2009,608.7,33.930315858026695,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2009,625.3,2.2204847537138463,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2009,1098.7,-0.4479795209361941,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2009,620.1,0.6568407561678985,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2009,10662.7,7.3372729642826044,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2009,466,2.9773058505101,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2009,1475,-14.47419480015522,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2009,673,-0.7183478000598554,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2009,3487.9,-2.1227381858640277,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2009,9373.8,3.4494834529854814,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2009,615.7,2.4247226624405633,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2009,7648.5,-0.6024175621818588,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2009,13148.9,0.1040827799978783,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2009,7532.1,3.4160415464512357,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2009,4548.3,3.7926220492427483,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2009,6213.1,-0.1579804297712537,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2009,884.2,-1.995616564771031,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2009,744.6,5.687143761874601,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2009,617.6,6.551671962475406,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2009,2362.1,-18.03417949230461,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2009,14119.3,-1.0528048553556242,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2009,5651.8,-1.2776632918197326,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2009,3517.8,33.68022170691703,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2009,6461.7,44.232711078890816,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2009,623.3,-3.2637508283631425,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2009,7031,-5.802510006922088,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2009,663.5,0.1053899427883236,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2009,4068.4,0.525685224577618,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2009,8257.2,11.601665792375455,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2009,20284.8,-23.27438468550592,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2009,9804.5,1.9275397111191206,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2009,812.2,-2.9404309252218055,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2009,3580.9,-1.733003778516435,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2009,890.4,2.0569794302057027,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2009,2039.5,0.32743622324308697,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2009,418.5,7.472916206057928,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2009,620.4,0.9262216544235177,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2009,607.8,-2.7036160865157153,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2009,12699.8,-4.545753893773247,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2009,40439.1,-21.51610034015648,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2009,48616.1,5.589539833457624,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2009,1315.1,13.480263157894742,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2009,11425.4,-2.4910968181777307,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2009,10663.2,7.295062726585106,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2009,10523.7,-4.311754735496149,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2009,2107.2,-0.5007869509228788,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2009,10280.6,-4.809966560639437,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2009,14666,0.5445433769826958,14,NA,1
Pakistan,2009,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2009,2656.8,-8.378885534796446,14,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2010,2005.2,16.45,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2010,4756.2,-44.87800420360046,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2010,6414.4,0.09345212136315495,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2010,4445.2,-1.8793546021268794,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2010,849,10.414688192465976,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2010,541.1,13.271357589357264,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2010,14629.4,1.9667758947657625,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2010,14732.4,-0.27497958072420114,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2010,17202.5,3.4419079800400807,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2010,995.9,-68.05602429969623,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2010,16888,7.1919633779751315,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2010,1986.9,0.15076134479119552,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2010,526.3,23.235122520420077,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,2699.7,-6.956935145200266,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2010,6707.2,-0.4026765265032953,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2010,13837.6,-1.7919670442842457,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2010,5814.7,0.8424140106751342,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2010,16530.4,-2.2800537065567896,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2010,9977.3,-0.2915070916639024,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2010,4450,2.7131020310006417,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2010,465.6,-12.845370819195345,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2010,4217.2,0.23656320968962907,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2010,8347.3,-3.8014822920811637,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2010,817.8,-34.35189748644651,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2010,647,-3.4703342395650165,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2010,1103.6,-0.4459816146354659,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2010,615.9,0.6773101112723827,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2010,10836.7,-1.6318568467648904,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2010,454.2,2.532188841201719,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2010,1363.6,7.552542372881361,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2010,645.1,4.145616641901928,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2010,3805.2,-9.097164482926681,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2010,9986.9,-6.540570526360712,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2010,630.9,-2.4687347734286065,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2010,7594.9,0.7007910047721823,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,13641.5,-3.7463209850253665,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2010,5497.5,27.012386983709725,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2010,4615,-1.466481982279089,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2010,5022.4,19.164346300558506,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2010,914.1,-3.381587876046141,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2010,675.5,9.280150416330919,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2010,630.1,-2.0239637305699483,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2010,2727.1,-15.452351720926295,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2010,13998.8,0.8534417428626065,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2010,5160.7,8.689267136133626,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2010,3483,0.9892546477912384,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2010,9867.5,-52.70749183651362,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2010,652.2,-4.636611583507155,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2010,6606.1,6.043237092874408,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2010,663.5,-0,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2010,3365.5,17.277062235768362,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2010,8306.1,-0.5922104345298604,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2010,22682.3,-11.819194667928695,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2010,9729.8,0.761895048192164,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2010,851.9,-4.887958630879085,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2010,3058.8,14.58013348599514,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2010,865.4,2.807726864330638,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2010,2087.5,-2.3535180191223337,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2010,399.7,4.4922341696535275,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2010,617.1,0.5319148936170139,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2010,573,5.72556762092793,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2010,12161.7,4.237074599599983,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2010,52368.4,-7.718225032448105,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2010,1270.8,3.368565128127136,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2010,10941.7,4.233549810072286,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2010,10836.7,-1.627091304674019,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2010,9538,9.366477569676071,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2010,2138.4,-1.4806378132118583,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2010,9161.5,10.88555142695952,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2010,14733,-0.45683894722487384,22,NA,1
Pakistan,2010,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2010,2552.8,3.9144835892803367,22,NA,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2011,1989.3,0.7929383602633199,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2011,5423.4,-14.028005550649675,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2011,6392,0.3492142678972256,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2011,4700.8,-5.750022496175658,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2011,923.5,-8.775029446407538,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2011,628.7,-16.18924413232305,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2011,14907.1,-1.8982323266846262,509,2500000,1
Pakistan,2011,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2011,14438.8,1.9928864271944853,509,2500000,1
